comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,phenotype_id,genome_build,canonical_group,unit_analysis_role,locked_mapping_tier,mapping_tiers_contributing,mixed_pool,primary_approval_eligible,sensitivity_pool_assignment,pools,n_A_pairs,n_B_pairs,n_target_indication_pairs,n_indications,indications,eur_population,comparison_population,chrom,chrom_ucsc,gene_start_1based,gene_end_1based,gene_start_0based,window_start_1based,window_end_1based,window_start_0based,window_bp,strand,gene_ids,gene_types,coordinate_gene_symbol,coordinate_match_method,gencode_release,coordinate_status,summary_stat_layout,eur_data_url,eur_index_url,comparison_data_url,comparison_index_url,source_population_label,source_schema_status,source_metadata_status,source_file_index_verified,coordinate_ready,eur_source_ready,comparison_source_ready,extraction_ready,unresolved_reason
cmp_296850778fbada3a,gt_c155d3285e50020d,HRH4,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,18,chr18,24460637,24479961,24460636,24360637,24579961,24360636,100000,+,ENSG00000134489.7,protein_coding,HRH4,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_650706fba16caa25,gt_c155d3285e50020d,HRH4,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,18,chr18,24460637,24479961,24460636,24360637,24579961,24360636,100000,+,ENSG00000134489.7,protein_coding,HRH4,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_923a11e3e50006fd,gt_7f0a185215562536,IL13,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,5,chr5,132656263,132661110,132656262,132556263,132761110,132556262,100000,+,ENSG00000169194.9,protein_coding,IL13,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_02626343e8b15fa9,gt_7f0a185215562536,IL13,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,5,chr5,132656263,132661110,132656262,132556263,132761110,132556262,100000,+,ENSG00000169194.9,protein_coding,IL13,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_192f316675024137,gt_7f0a185215562536,IL13,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,5,chr5,132656263,132661110,132656262,132556263,132761110,132556262,100000,+,ENSG00000169194.9,protein_coding,IL13,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_dc366550312e136a,gt_75373d2e995e29c7,IL1R1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,2,chr2,102064544,102179874,102064543,101964544,102279874,101964543,100000,+,ENSG00000115594.12,protein_coding,IL1R1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_a3b094a43f523b4d,gt_75373d2e995e29c7,IL1R1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,2,chr2,102064544,102179874,102064543,101964544,102279874,101964543,100000,+,ENSG00000115594.12,protein_coding,IL1R1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_7b1eeb79ae2032bb,gt_75373d2e995e29c7,IL1R1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,2,chr2,102064544,102179874,102064543,101964544,102279874,101964543,100000,+,ENSG00000115594.12,protein_coding,IL1R1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_84c689815498ec84,gt_04df48c5ba39ad54,IL1RL1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,2,chr2,102311502,102352037,102311501,102211502,102452037,102211501,100000,+,ENSG00000115602.17,protein_coding,IL1RL1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_86cebedd52e15c1e,gt_04df48c5ba39ad54,IL1RL1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,2,chr2,102311502,102352037,102311501,102211502,102452037,102211501,100000,+,ENSG00000115602.17,protein_coding,IL1RL1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_b518c6b92cc176ea,gt_04df48c5ba39ad54,IL1RL1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,2,chr2,102311502,102352037,102311501,102211502,102452037,102211501,100000,+,ENSG00000115602.17,protein_coding,IL1RL1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_1f5f078aefada531,gt_06e6ca91a1d5c2c3,IL33,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,9,chr9,6215786,6257983,6215785,6115786,6357983,6115785,100000,+,ENSG00000137033.12,protein_coding,IL33,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_ef38db3809ac0455,gt_06e6ca91a1d5c2c3,IL33,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,9,chr9,6215786,6257983,6215785,6115786,6357983,6115785,100000,+,ENSG00000137033.12,protein_coding,IL33,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_81d128e184d782cd,gt_06e6ca91a1d5c2c3,IL33,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,9,chr9,6215786,6257983,6215785,6115786,6357983,6115785,100000,+,ENSG00000137033.12,protein_coding,IL33,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_7a2e01760a226fa2,gt_6f6609fa8e0d87fe,IL4R,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,16,chr16,27313668,27364778,27313667,27213668,27464778,27213667,100000,+,ENSG00000077238.14,protein_coding,IL4R,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_47717a5272c50ec7,gt_6f6609fa8e0d87fe,IL4R,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,16,chr16,27313668,27364778,27313667,27213668,27464778,27213667,100000,+,ENSG00000077238.14,protein_coding,IL4R,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_aae53e41eb3803b2,gt_6f6609fa8e0d87fe,IL4R,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,16,chr16,27313668,27364778,27313667,27213668,27464778,27213667,100000,+,ENSG00000077238.14,protein_coding,IL4R,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_12d1c37ade212f9d,gt_f34cd2ca051e960b,NR3C1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,5,chr5,143277931,143435512,143277930,143177931,143535512,143177930,100000,-,ENSG00000113580.15,protein_coding,NR3C1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_a04249cddb013204,gt_f34cd2ca051e960b,NR3C1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,5,chr5,143277931,143435512,143277930,143177931,143535512,143177930,100000,-,ENSG00000113580.15,protein_coding,NR3C1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_ce170ceef72f1244,gt_f34cd2ca051e960b,NR3C1,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,A,A,1,0,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,5,chr5,143277931,143435512,143277930,143177931,143535512,143177930,100000,-,ENSG00000113580.15,protein_coding,NR3C1,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_9132cd16ecfec364,gt_f3dc92ab28823f74,PDE3A,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,12,chr12,20368537,20688583,20368536,20268537,20788583,20268536,100000,+,ENSG00000172572.7,protein_coding,PDE3A,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_c312c3b9fd0f2973,gt_f3dc92ab28823f74,PDE3A,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AMR,12,chr12,20368537,20688583,20368536,20268537,20788583,20268536,100000,+,ENSG00000172572.7,protein_coding,PDE3A,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_amr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AMR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_1c12533753670edd,gt_f3dc92ab28823f74,PDE3A,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,EAS,12,chr12,20368537,20688583,20368536,20268537,20788583,20268536,100000,+,ENSG00000172572.7,protein_coding,PDE3A,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eas_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,EAS,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
cmp_d46edc983b4eee0b,gt_d6af00b513deb475,PDE4B,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,PRIMARY,Direct disease,Direct disease,False,True,B,B,0,1,1,1,"Pulmonary Disease, Chronic Obstructive",EUR,AFR,1,chr1,65792514,66374579,65792513,65692514,66474579,65692513,100000,+,ENSG00000184588.18,protein_coding,PDE4B,exact_gene_name,GENCODE v38,MATCHED,separate_ancestry_bgzf,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_eur_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz,https://gbmi-sumstats.s3.amazonaws.com/COPD_Bothsex_afr_inv_var_meta_GBMI_052021_nbbkgt1.txt.gz.tbi,AFR,PASS,MATCHED_EUR_AND_NON_EUR_FILES,True,True,True,True,True,
