indication_mesh_id,indication_mesh_term,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,candidate_rank,candidate_score,exact_normalized_match,phrase_inclusion,token_containment,token_jaccard,sequence_similarity,shared_informative_tokens,matched_indication_term,matched_trait_term,trait_key,source,genome_build,phenotype_id,published_endpoint_code,trait_type,phenocode,trait_name,description_more,coding_description,category,analysis_class,pops_pass_qc,non_eur_pops_pass_qc,num_non_eur_pops_pass_qc,ancestry_status,filename,filename_tabix,remote_data_path,remote_index_path,source_release,mapping_status,n_cases_AFR,n_controls_AFR,phenotype_qc_AFR,n_cases_AMR,n_controls_AMR,phenotype_qc_AMR,n_cases_CSA,n_controls_CSA,phenotype_qc_CSA,n_cases_EAS,n_controls_EAS,phenotype_qc_EAS,n_cases_EUR,n_controls_EUR,phenotype_qc_EUR,n_cases_MID,n_controls_MID,phenotype_qc_MID,manual_mapping_tier,manual_mapping_decision,manual_mapping_rationale,reviewer_notes
D055752,Small Cell Lung Carcinoma,Small Cell Lung Carcinoma,1,1,0,1,6,6.122448979591837,False,False,0.0,0.0,0.40816326530612246,,"Carcinoma, Small Cell Lung",R07 Pain in throat and chest,Pan-UKB::icd10|R07|both_sexes||,Pan-UKB,GRCh37,icd10|R07|both_sexes||,,icd10,R07,R07 Pain in throat and chest,truncated: true,,"Chapter XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified | R00-R09 Symptoms and signs involving the circulatory and respiratory systems | R07 Pain in throat and chest",direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-R07-both_sexes.tsv.bgz,icd10-R07-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-R07-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-R07-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,782.0,5854.0,h2_z_insignificant,99.0,881.0,n_too_low,1365.0,7511.0,PASS,165.0,2544.0,h2_z_insignificant,36262.0,384269.0,PASS,187.0,1412.0,h2_z_insignificant,,,,
D055752,Small Cell Lung Carcinoma,Small Cell Lung Carcinoma,1,1,0,1,7,6.0,False,False,0.0,0.0,0.4,,Oat Cell Lung Cancer,Abdominal aortic aneurysm,GBMI::AAA,GBMI,GRCh38,AAA,AAA,disease,,Abdominal aortic aneurysm,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D055752,Small Cell Lung Carcinoma,Small Cell Lung Carcinoma,1,1,0,1,8,5.853658536585366,False,False,0.0,0.0,0.3902439024390244,,"Carcinoma, Small Cell Lung",Abdominal hernia,Pan-UKB::phecode|550|both_sexes||,Pan-UKB,GRCh37,phecode|550|both_sexes||,,phecode,550,Abdominal hernia,,,digestive,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-550-both_sexes.tsv.bgz,phecode-550-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,617.0,6019.0,h2_z_insignificant,112.0,868.0,n_too_low,,,,128.0,2581.0,PASS,56668.0,363863.0,PASS,224.0,1375.0,h2_z_insignificant,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,1,6.5625,False,False,0.0,0.0,0.4375,,"Macular Degenerations, Wet",E11 Non-insulin-dependent diabetes mellitus,Pan-UKB::icd10|E11|both_sexes||,Pan-UKB,GRCh37,icd10|E11|both_sexes||,,icd10,E11,E11 Non-insulin-dependent diabetes mellitus,truncated: true,,"Chapter IV Endocrine, nutritional and metabolic diseases | E10-E14 Diabetes mellitus | E11 Non-insulin-dependent diabetes mellitus",direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-E11-both_sexes.tsv.bgz,icd10-E11-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E11-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E11-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,792.0,5844.0,h2_z_insignificant,,,,1662.0,7214.0,PASS,152.0,2557.0,h2_z_insignificant,22634.0,397897.0,PASS,170.0,1429.0,h2_z_insignificant,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,2,6.279069767441861,False,False,0.0,0.0,0.4186046511627907,,"Macular Degenerations, Wet",Acute appendicitis,GBMI::AcApp,GBMI,GRCh38,AcApp,AcApp,disease,,Acute appendicitis,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,3,6.226415094339623,False,False,0.0,0.0,0.41509433962264153,,"Macular Degeneration, Wet",N20 Calculus of kidney and ureter,Pan-UKB::icd10|N20|both_sexes||,Pan-UKB,GRCh37,icd10|N20|both_sexes||,,icd10,N20,N20 Calculus of kidney and ureter,truncated: true,,Chapter XIV Diseases of the genitourinary system | N20-N23 Urolithiasis | N20 Calculus of kidney and ureter,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-N20-both_sexes.tsv.bgz,icd10-N20-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-N20-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-N20-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,59.0,6577.0,h2_z_insignificant,,,,154.0,8722.0,PASS,,,,5530.0,415001.0,PASS,,,,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,4,6.136363636363637,False,False,0.0,0.0,0.4090909090909091,,Wet Macular Degenerations,Other arthropathies,Pan-UKB::phecode|716|both_sexes||,Pan-UKB,GRCh37,phecode|716|both_sexes||,,phecode,716,Other arthropathies,,,musculoskeletal,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-716-both_sexes.tsv.bgz,phecode-716-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-716-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-716-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,607.0,5922.0,h2_z_insignificant,74.0,892.0,n_too_low,881.0,7845.0,h2_z_insignificant,117.0,2571.0,PASS,42030.0,372332.0,PASS,123.0,1456.0,h2_z_insignificant,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,5,6.0,False,False,0.0,0.0,0.4,,Wet Macular Degeneration,Other mental disorder,Pan-UKB::phecode|306|both_sexes||,Pan-UKB,GRCh37,phecode|306|both_sexes||,,phecode,306,Other mental disorder,,,mental disorders,direct_disease_candidate,"EAS,EUR",EAS,1.0,verified_from_official_manifest,phecode-306-both_sexes.tsv.bgz,phecode-306-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-306-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-306-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,310.0,6116.0,h2_z_insignificant,84.0,875.0,n_too_low,464.0,8189.0,h2_z_insignificant,86.0,2585.0,PASS,39711.0,369930.0,PASS,143.0,1419.0,h2_z_insignificant,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,6,5.869565217391305,False,False,0.0,0.0,0.391304347826087,,"Degeneration, Wet Macular",Essential hypertension,Pan-UKB::phecode|401.1|both_sexes||,Pan-UKB,GRCh37,phecode|401.1|both_sexes||,,phecode,401.1,Essential hypertension,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-401.1-both_sexes.tsv.bgz,phecode-401.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2026.0,4589.0,h2_z_insignificant,158.0,816.0,n_too_low,2682.0,6170.0,PASS,431.0,2272.0,h2_z_insignificant,94062.0,325488.0,PASS,346.0,1245.0,h2_z_insignificant,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,7,5.8441558441558445,False,False,0.0,0.0,0.38961038961038963,,Wet Macular Degenerations,Z95 Presence of cardiac and vascular implants and grafts,Pan-UKB::icd10|Z95|both_sexes||,Pan-UKB,GRCh37,icd10|Z95|both_sexes||,,icd10,Z95,Z95 Presence of cardiac and vascular implants and grafts,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z95 Presence of cardiac and vascular implants and grafts,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-Z95-both_sexes.tsv.bgz,icd10-Z95-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z95-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z95-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,104.0,6532.0,h2_z_insignificant,,,,636.0,8240.0,PASS,,,,15774.0,404757.0,PASS,67.0,1532.0,h2_z_insignificant,,,,
D057135,Wet Macular Degeneration,Wet Macular Degeneration,2,2,0,2,8,5.833333333333333,False,False,0.0,0.0,0.3888888888888889,,Wet Macular Degeneration,Hypertension,Pan-UKB::phecode|401|both_sexes||,Pan-UKB,GRCh37,phecode|401|both_sexes||,,phecode,401,Hypertension,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-401-both_sexes.tsv.bgz,phecode-401-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,2037.0,4589.0,h2_z_insignificant,160.0,816.0,n_too_low,2690.0,6170.0,PASS,431.0,2272.0,h2_z_insignificant,94311.0,325488.0,PASS,348.0,1245.0,h2_z_insignificant,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,1,43.885245901639344,False,False,0.5,0.2,0.45901639344262296,related,GRN-Related Frontotemporal Dementias,Alcohol-related disorders,Pan-UKB::phecode|317|both_sexes||,Pan-UKB,GRCh37,phecode|317|both_sexes||,,phecode,317,Alcohol-related disorders,,,mental disorders,direct_disease_candidate,"AFR,EUR",AFR,1.0,verified_from_official_manifest,phecode-317-both_sexes.tsv.bgz,phecode-317-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-317-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-317-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,129.0,6272.0,PASS,,,,166.0,8471.0,h2_z_insignificant,,,,16070.0,392046.0,PASS,,,,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,2,39.321705426356594,False,False,0.5,0.16666666666666666,0.23255813953488372,system,Multiple System Tauopathy with Presenile Dementia,Other disorders of circulatory system,Pan-UKB::phecode|459|both_sexes||,Pan-UKB,GRCh37,phecode|459|both_sexes||,,phecode,459,Other disorders of circulatory system,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-459-both_sexes.tsv.bgz,phecode-459-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-459-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-459-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,354.0,6219.0,h2_z_insignificant,,,,384.0,8342.0,PASS,54.0,2626.0,h2_z_insignificant,21420.0,392807.0,PASS,54.0,1524.0,h2_z_insignificant,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,3,33.641552511415526,False,False,0.3333333333333333,0.16666666666666666,0.5205479452054794,related,"Dementias, GRN-Related Frontotemporal","Esophagitis, GERD and related diseases",Pan-UKB::phecode|530.1|both_sexes||,Pan-UKB,GRCh37,phecode|530.1|both_sexes||,,phecode,530.1,"Esophagitis, GERD and related diseases",,,digestive,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-530.1-both_sexes.tsv.bgz,phecode-530.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,478.0,6018.0,h2_z_insignificant,87.0,870.0,n_too_low,910.0,7743.0,h2_z_insignificant,139.0,2516.0,h2_z_insignificant,40018.0,371349.0,PASS,157.0,1400.0,PASS,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,4,27.384615384615387,False,False,0.25,0.14285714285714285,0.49230769230769234,related,"Dementias, GRN-Related Frontotemporal",Z72 Problems related to lifestyle,Pan-UKB::icd10|Z72|both_sexes||,Pan-UKB,GRCh37,icd10|Z72|both_sexes||,,icd10,Z72,Z72 Problems related to lifestyle,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z70-Z76 Persons encountering health services in other circumstances | Z72 Problems related to lifestyle,direct_disease_candidate,"AFR,EUR",AFR,1.0,verified_from_official_manifest,icd10-Z72-both_sexes.tsv.bgz,icd10-Z72-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z72-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z72-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,230.0,6406.0,PASS,,,,294.0,8582.0,h2_z_insignificant,,,,21081.0,399450.0,PASS,70.0,1529.0,h2_z_insignificant,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,5,20.155172413793103,False,False,0.2,0.1,0.3103448275862069,system,Multiple System Tauopathy with Presenile Dementia,R19 Other symptoms and signs involving the digestive system and abdomen,Pan-UKB::icd10|R19|both_sexes||,Pan-UKB,GRCh37,icd10|R19|both_sexes||,,icd10,R19,R19 Other symptoms and signs involving the digestive system and abdomen,truncated: true,,"Chapter XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified | R10-R19 Symptoms and signs involving the digestive system and abdomen | R19 Other symptoms and signs involving the digestive system and abdomen",direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-R19-both_sexes.tsv.bgz,icd10-R19-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-R19-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-R19-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,282.0,6354.0,h2_z_insignificant,,,,436.0,8440.0,h2_z_insignificant,103.0,2606.0,h2_z_insignificant,19142.0,401389.0,PASS,72.0,1527.0,PASS,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,6,8.478260869565217,False,False,0.0,0.0,0.5652173913043478,,Wilhelmsen Lynch Disease,Ischemic Heart Disease,Pan-UKB::phecode|411|both_sexes||,Pan-UKB,GRCh37,phecode|411|both_sexes||,,phecode,411,Ischemic Heart Disease,,,circulatory system,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,400.0,6224.0,h2_z_insignificant,69.0,910.0,n_too_low,1374.0,7496.0,PASS,103.0,2605.0,h2_z_insignificant,37672.0,382052.0,PASS,163.0,1430.0,h2_z_insignificant,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,7,8.108108108108109,False,False,0.0,0.0,0.5405405405405406,,Semantic Dementia,K44 Diaphragmatic hernia,Pan-UKB::icd10|K44|both_sexes||,Pan-UKB,GRCh37,icd10|K44|both_sexes||,,icd10,K44,K44 Diaphragmatic hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K44 Diaphragmatic hernia,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-K44-both_sexes.tsv.bgz,icd10-K44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K44-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,326.0,6310.0,h2_z_insignificant,70.0,910.0,n_too_low,660.0,8216.0,h2_z_insignificant,88.0,2621.0,h2_z_insignificant,33359.0,387172.0,PASS,139.0,1460.0,PASS,,,,
D057180,Frontotemporal Dementia,Frontotemporal Dementia,2,2,0,2,8,8.108108108108109,False,False,0.0,0.0,0.5405405405405406,,Semantic Dementia,Diaphragmatic hernia,Pan-UKB::phecode|550.2|both_sexes||,Pan-UKB,GRCh37,phecode|550.2|both_sexes||,,phecode,550.2,Diaphragmatic hernia,,,digestive,direct_disease_candidate,"CSA,EUR,MID","CSA,MID",2.0,verified_from_official_manifest,phecode-550.2-both_sexes.tsv.bgz,phecode-550.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,326.0,6019.0,h2_z_insignificant,70.0,868.0,n_too_low,660.0,7837.0,PASS,88.0,2581.0,h2_z_insignificant,33482.0,363863.0,PASS,139.0,1375.0,PASS,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,1,47.15,False,False,0.5,0.25,0.56,chronic,"Chronic Esophagitis, Eosinophilic",Chronic bronchitis,Pan-UKB::phecode|496.2|both_sexes||,Pan-UKB,GRCh37,phecode|496.2|both_sexes||,,phecode,496.2,Chronic bronchitis,,,respiratory,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-496.2-both_sexes.tsv.bgz,phecode-496.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.2-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,77.0,5999.0,h2_z_insignificant,,,,156.0,7886.0,PASS,,,,11764.0,379656.0,PASS,,,,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,2,45.635245901639344,False,False,0.5,0.25,0.45901639344262296,esophagiti,"Esophagitis, Eosinophilic","Esophagitis, GERD and related diseases",Pan-UKB::phecode|530.1|both_sexes||,Pan-UKB,GRCh37,phecode|530.1|both_sexes||,,phecode,530.1,"Esophagitis, GERD and related diseases",,,digestive,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,phecode-530.1-both_sexes.tsv.bgz,phecode-530.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530.1-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,478.0,6018.0,h2_z_insignificant,87.0,870.0,n_too_low,910.0,7743.0,h2_z_insignificant,139.0,2516.0,h2_z_insignificant,40018.0,371349.0,PASS,157.0,1400.0,PASS,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,3,35.095238095238095,False,False,0.3333333333333333,0.2,0.5396825396825397,chronic,"Chronic Esophagitis, Eosinophilic",I25 Chronic ischaemic heart disease,Pan-UKB::icd10|I25|both_sexes||,Pan-UKB,GRCh37,icd10|I25|both_sexes||,,icd10,I25,I25 Chronic ischaemic heart disease,truncated: true,,Chapter IX Diseases of the circulatory system | I20-I25 Ischaemic heart diseases | I25 Chronic ischaemic heart disease,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6334.0,h2_z_insignificant,52.0,928.0,n_too_low,1205.0,7671.0,PASS,83.0,2626.0,h2_z_insignificant,31148.0,389383.0,PASS,136.0,1463.0,h2_z_insignificant,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,4,34.74193548387097,False,False,0.3333333333333333,0.2,0.5161290322580645,chronic,Eosinophilic Chronic Esophagitis,Obstructive chronic bronchitis,Pan-UKB::phecode|496.21|both_sexes||,Pan-UKB,GRCh37,phecode|496.21|both_sexes||,,phecode,496.21,Obstructive chronic bronchitis,,,respiratory,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,phecode-496.21-both_sexes.tsv.bgz,phecode-496.21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-496.21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-496.21-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,74.0,5999.0,h2_z_insignificant,,,,152.0,7886.0,PASS,,,,11537.0,379656.0,PASS,,,,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,5,33.33802816901408,False,False,0.3333333333333333,0.2,0.4225352112676056,chronic,"Chronic Esophagitides, Eosinophilic",Chronic obstructive pulmonary disease,GBMI::COPD,GBMI,GRCh38,COPD,COPD,disease,,Chronic obstructive pulmonary disease,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,6,33.23376623376623,False,False,0.3333333333333333,0.2,0.4155844155844156,chronic,Eosinophilic Chronic Esophagitides,J44 Other chronic obstructive pulmonary disease,Pan-UKB::icd10|J44|both_sexes||,Pan-UKB,GRCh37,icd10|J44|both_sexes||,,icd10,J44,J44 Other chronic obstructive pulmonary disease,truncated: true,,Chapter X Diseases of the respiratory system | J40-J47 Chronic lower respiratory diseases | J44 Other chronic obstructive pulmonary disease,direct_disease_candidate,"CSA,EUR",CSA,1.0,verified_from_official_manifest,icd10-J44-both_sexes.tsv.bgz,icd10-J44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J44-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,74.0,6562.0,h2_z_insignificant,,,,152.0,8724.0,PASS,,,,11536.0,408995.0,PASS,,,,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,7,32.853658536585364,False,False,0.3333333333333333,0.2,0.3902439024390244,chronic,Eosinophilic Chronic Esophagitides,"Other chronic ischemic heart disease, unspecified",Pan-UKB::phecode|411.8|both_sexes||,Pan-UKB,GRCh37,phecode|411.8|both_sexes||,,phecode,411.8,"Other chronic ischemic heart disease, unspecified",,,circulatory system,direct_disease_candidate,"CSA,EAS,EUR","CSA,EAS",2.0,verified_from_official_manifest,phecode-411.8-both_sexes.tsv.bgz,phecode-411.8-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411.8-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411.8-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,302.0,6224.0,h2_z_insignificant,52.0,910.0,n_too_low,1205.0,7496.0,PASS,83.0,2605.0,PASS,31198.0,382052.0,PASS,136.0,1430.0,h2_z_insignificant,,,,
D057765,Eosinophilic Esophagitis,Eosinophilic Esophagitis,6,6,2,4,8,28.763157894736842,False,False,0.3333333333333333,0.1,0.3508771929824561,chronic,Eosinophilic Chronic Esophagitis,Z82 Family history of certain disabilities and chronic diseases leading to disablement,Pan-UKB::icd10|Z82|both_sexes||,Pan-UKB,GRCh37,icd10|Z82|both_sexes||,,icd10,Z82,Z82 Family history of certain disabilities and chronic diseases leading to disablement,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z82 Family history of certain disabilities and chronic diseases leading to disablement,direct_disease_candidate,"EUR,MID",MID,1.0,verified_from_official_manifest,icd10-Z82-both_sexes.tsv.bgz,icd10-Z82-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z82-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z82-both_sexes.tsv.bgz.tbi,Pan-UKB official phenotype manifest,UNREVIEWED,138.0,6498.0,h2_z_insignificant,,,,665.0,8211.0,h2_z_insignificant,59.0,2650.0,h2_z_insignificant,16431.0,404100.0,PASS,86.0,1513.0,PASS,,,,
D058186,Acute Kidney Injury,Acute Kidney Injury,3,3,0,3,1,48.125,False,False,0.5,0.25,0.625,failure,Acute Renal Failure,Heart failure,GBMI::HF,GBMI,GRCh38,HF,HF,disease,,Heart failure,,,GBMI published pilot endpoint,direct_disease_candidate,,,,TO_VERIFY_FROM_ORIGINAL_ENDPOINT_FILES,,,,,GBMI pilot release 052021,UNREVIEWED,,,,,,,,,,,,,,,,,,,,,,
