pair_trait_uid,ti_uid,gene,pool,indication_mesh_id,indication_mesh_term,analysis_role,locked_mapping_tier,candidate_source,candidate_trait_key,candidate_trait_name,phenotype_id,genome_build,canonical_group,pops_available,non_eur_pops_available,mapping_uid,mapping_rationale,locking_reason,indication_mesh_term_pair,ccat,year_launch,supported,initial_set,replication_set,all_set,n_studies_total,n_studies_initial,n_studies_replication,n_ancestries_initial,n_ancestries_replication,n_ancestries_all,has_replication,indication_mesh_term_mapping,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,mapping_tier,clinical_domain,source_verified,candidate_status,reviewer_decision,reviewer_notes
pt_b418d93a09550a18,PPARA-D015228,PPARA,A,D015228,Hypertriglyceridemia,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_e34c5f2ec9867915,Triglyceride concentration directly represents hypertriglyceridemia.,Locked as the single primary representation of this indication.,Hypertriglyceridemia,Launched,,True,['European'],['European'],['European'],3,3,1,1,1,1,True,Hypertriglyceridemia,Hypertriglyceridemia,14,14,3,11,Direct quantitative readout,lipids,True,REVIEW,,
pt_15bf3485ebdde08e,PPARA-D050171,PPARA,A,D050171,Dyslipidemias,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,biomarkers|30640|both_sexes||irnt,GRCh37,apolipoprotein_b,"CSA,EUR",CSA,map_6d9fe13af554c236,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Dyslipidemias,Launched,,True,['European'],['European'],['European'],3,3,1,1,1,1,True,Dyslipidemias,Dyslipidemias,5,5,3,2,Direct quantitative readout,lipids,True,REVIEW,,
pt_72ed679c0a95227c,PPARA-D050171,PPARA,A,D050171,Dyslipidemias,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,biomarkers|30690|both_sexes||irnt,GRCh37,total_cholesterol,"CSA,EUR",CSA,map_a36004652f6c76ab,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Dyslipidemias,Launched,,True,['European'],['European'],['European'],3,3,1,1,1,1,True,Dyslipidemias,Dyslipidemias,5,5,3,2,Direct quantitative readout,lipids,True,REVIEW,,
pt_ebe4fc82b2a55ca4,PPARA-D050171,PPARA,A,D050171,Dyslipidemias,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,"CSA,EUR",CSA,map_32cf8d557f57383c,Circulating lipid measure directly represents the indication construct.,Locked as the single primary representation of this indication.,Dyslipidemias,Launched,,True,['European'],['European'],['European'],3,3,1,1,1,1,True,Dyslipidemias,Dyslipidemias,5,5,3,2,Direct quantitative readout,lipids,True,REVIEW,,
pt_4f665ece7bea30e9,PPARD-D009765,PPARD,B,D009765,Obesity,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),continuous|21001|both_sexes||irnt,GRCh37,body_mass_index,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_0b18d3fa6d5f91c0,BMI and waist circumference directly measure adiposity.,Locked as the single primary representation of this indication.,Obesity,Phase I,,True,['European'],[],['European'],3,3,0,1,0,1,False,Obesity,Obesity,31,31,4,27,Direct quantitative readout,anthropometry,True,REVIEW,,
pt_0dbb22d61a45413a,PPARD-D009765,PPARD,B,D009765,Obesity,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268,BMI and waist circumference directly measure adiposity.,Retained only for prespecified sensitivity analysis.,Obesity,Phase I,,True,['European'],[],['European'],3,3,0,1,0,1,False,Obesity,Obesity,31,31,4,27,Direct quantitative readout,anthropometry,True,REVIEW,,
pt_130ebac662364a10,PPARG-D003924,PPARG,A,D003924,"Diabetes Mellitus, Type 2",PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),biomarkers|30750|both_sexes||irnt,GRCh37,hba1c,"CSA,EUR,MID","CSA,MID",map_ae8d9a8f89a7795e,HbA1c is a standard quantitative measure of chronic glycemia.,Locked as the single primary representation of this indication.,"Diabetes Mellitus, Type 2",Launched,,True,"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'South Asian']",['East Asian' 'European' 'South Asian'],"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'South Asian']",17,17,3,5,3,5,True,"Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2",18,18,9,9,Direct quantitative readout,glycemia,True,REVIEW,,
pt_b65000da5fe4f15f,PPARG-D006073,PPARG,B,D006073,Gout,PRIMARY,Direct disease,GBMI,GBMI::Gout,Gout,Gout,GRCh38,Gout,"AFR,AMR,EAS,EUR","AFR,AMR,EAS",map_71ba0e23fe68c32e,The GBMI endpoint is an exact or clinically equivalent disease endpoint.,Locked as the single primary representation of this indication.,Gout,Phase II,,True,['East Asian' 'European'],[],['East Asian' 'European'],4,4,0,2,0,2,False,Gout,Gout,2,2,1,1,Direct disease,direct_disease,True,REVIEW,,
pt_be1b070e5132c83a,PPARG-D006949,PPARG,A,D006949,Hyperlipidemias,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,biomarkers|30640|both_sexes||irnt,GRCh37,apolipoprotein_b,"CSA,EUR",CSA,map_431e4b5a762bae69,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Hyperlipidemias,Launched,2013.0,True,"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']",24,24,7,6,6,6,True,Hyperlipidemias,Hyperlipidemias,22,22,4,18,Direct quantitative readout,lipids,True,REVIEW,,
pt_d6054e12ed81b2d0,PPARG-D006949,PPARG,A,D006949,Hyperlipidemias,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,biomarkers|30690|both_sexes||irnt,GRCh37,total_cholesterol,"CSA,EUR",CSA,map_c7d4a03a9508b750,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Hyperlipidemias,Launched,2013.0,True,"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']",24,24,7,6,6,6,True,Hyperlipidemias,Hyperlipidemias,22,22,4,18,Direct quantitative readout,lipids,True,REVIEW,,
pt_ef19a8a2869c54aa,PPARG-D006949,PPARG,A,D006949,Hyperlipidemias,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,"CSA,EUR",CSA,map_8442195d65e17d61,Circulating lipid measure directly represents the indication construct.,Locked as the single primary representation of this indication.,Hyperlipidemias,Launched,2013.0,True,"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']",24,24,7,6,6,6,True,Hyperlipidemias,Hyperlipidemias,22,22,4,18,Direct quantitative readout,lipids,True,REVIEW,,
pt_03bea208a89b64bc,PPARG-D009765,PPARG,A,D009765,Obesity,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),continuous|21001|both_sexes||irnt,GRCh37,body_mass_index,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_0b18d3fa6d5f91c0,BMI and waist circumference directly measure adiposity.,Locked as the single primary representation of this indication.,Obesity,Launched,,True,['African' 'East Asian' 'European' 'Hispanic/Latin American' 'South Asian'],['African' 'East Asian' 'European' 'NR' 'Other Asian' 'South Asian'],"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']",13,13,4,5,5,6,True,Obesity,Obesity,31,31,4,27,Direct quantitative readout,anthropometry,True,REVIEW,,
pt_21dd80aab471062e,PPARG-D009765,PPARG,A,D009765,Obesity,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|48|both_sexes||irnt,Waist circumference,continuous|48|both_sexes||irnt,GRCh37,waist_circumference,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_89b2b7c6b871d268,BMI and waist circumference directly measure adiposity.,Retained only for prespecified sensitivity analysis.,Obesity,Launched,,True,['African' 'East Asian' 'European' 'Hispanic/Latin American' 'South Asian'],['African' 'East Asian' 'European' 'NR' 'Other Asian' 'South Asian'],"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']",13,13,4,5,5,6,True,Obesity,Obesity,31,31,4,27,Direct quantitative readout,anthropometry,True,REVIEW,,
pt_38fd03d2c2364659,PPARG-D015228,PPARG,A,D015228,Hypertriglyceridemia,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,biomarkers|30870|both_sexes||irnt,GRCh37,triglycerides,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_e34c5f2ec9867915,Triglyceride concentration directly represents hypertriglyceridemia.,Locked as the single primary representation of this indication.,Hypertriglyceridemia,Launched,2013.0,True,"['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']","['African' 'East Asian' 'European' 'Hispanic/Latin American' 'NR'
 'Other Asian' 'South Asian']",24,24,7,6,6,6,True,Hypertriglyceridemia,Hypertriglyceridemia,14,14,3,11,Direct quantitative readout,lipids,True,REVIEW,,
pt_d71e9b6b61bc5551,RARG-D029424,RARG,B,D029424,"Pulmonary Disease, Chronic Obstructive",PRIMARY,Direct disease,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,"AFR,AMR,EAS,EUR","AFR,AMR,EAS",map_c342a950924fe3b4,The GBMI endpoint is an exact or clinically equivalent disease endpoint.,Locked as the single primary representation of this indication.,"Pulmonary Disease, Chronic Obstructive",Phase I,,True,['European'],[],['European'],2,2,0,1,0,1,False,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",20,20,3,17,Direct disease,direct_disease,True,REVIEW,,
pt_5dad5ca10441cf1b,RARG-D029424,RARG,B,D029424,"Pulmonary Disease, Chronic Obstructive",SENSITIVITY,Closely related phenotype,Pan-UKB,Pan-UKB::continuous|3063|both_sexes||irnt,Forced expiratory volume in 1-second (FEV1),continuous|3063|both_sexes||irnt,GRCh37,fev1,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_3b5ef0a073ff5fa0,Spirometry measures airflow limitation central to COPD but is not the disease endpoint.,Retained only for prespecified sensitivity analysis.,"Pulmonary Disease, Chronic Obstructive",Phase I,,True,['European'],[],['European'],2,2,0,1,0,1,False,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",20,20,3,17,Closely related phenotype,pulmonary,True,REVIEW,,
pt_8ff01cefa3dcdf5a,RARG-D029424,RARG,B,D029424,"Pulmonary Disease, Chronic Obstructive",SENSITIVITY,Closely related phenotype,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),continuous|3062|both_sexes||irnt,GRCh37,fvc,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_16d098169734a13c,Spirometry measures airflow limitation central to COPD but is not the disease endpoint.,Retained only for prespecified sensitivity analysis.,"Pulmonary Disease, Chronic Obstructive",Phase I,,True,['European'],[],['European'],2,2,0,1,0,1,False,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",20,20,3,17,Closely related phenotype,pulmonary,True,REVIEW,,
pt_2b4410bf8d4c4858,REN-D006973,REN,A,D006973,Hypertension,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|4079|both_sexes||irnt,"Diastolic blood pressure, automated reading",continuous|4079|both_sexes||irnt,GRCh37,diastolic_blood_pressure,"CSA,EUR",CSA,map_a10198eb08d8bca6,Blood pressure is the defining quantitative phenotype.,Retained only for prespecified sensitivity analysis.,Hypertension,Launched,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hypertension,Hypertension,19,19,8,11,Direct quantitative readout,blood_pressure,True,REVIEW,,
pt_b6ca541d890c866a,REN-D006973,REN,A,D006973,Hypertension,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",continuous|4080|both_sexes||irnt,GRCh37,systolic_blood_pressure,"CSA,EAS,EUR","CSA,EAS",map_51438025f9ca1f25,Blood pressure is the defining quantitative phenotype.,Locked as the single primary representation of this indication.,Hypertension,Launched,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hypertension,Hypertension,19,19,8,11,Direct quantitative readout,blood_pressure,True,REVIEW,,
pt_2737ec625ba89c96,SELE-D003920,SELE,B,D003920,Diabetes Mellitus,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),biomarkers|30750|both_sexes||irnt,GRCh37,hba1c,"CSA,EUR,MID","CSA,MID",map_0c8c975606285aeb,HbA1c is a standard quantitative measure of chronic glycemia.,Locked as the single primary representation of this indication.,Diabetes Mellitus,Phase I,,True,['East Asian'],[],['East Asian'],1,1,0,1,0,1,False,Diabetes Mellitus,Diabetes Mellitus,13,13,2,11,Direct quantitative readout,glycemia,True,REVIEW,,
pt_a58585c272c12402,SERPINA1-D029424,SERPINA1,B,D029424,"Pulmonary Disease, Chronic Obstructive",PRIMARY,Direct disease,GBMI,GBMI::COPD,Chronic obstructive pulmonary disease,COPD,GRCh38,COPD,"AFR,AMR,EAS,EUR","AFR,AMR,EAS",map_c342a950924fe3b4,The GBMI endpoint is an exact or clinically equivalent disease endpoint.,Locked as the single primary representation of this indication.,"Pulmonary Disease, Chronic Obstructive",Phase I,,True,['European'],[],['European'],4,4,0,1,0,1,False,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",20,20,3,17,Direct disease,direct_disease,True,REVIEW,,
pt_0209d75860639ea8,SERPINA1-D029424,SERPINA1,B,D029424,"Pulmonary Disease, Chronic Obstructive",SENSITIVITY,Closely related phenotype,Pan-UKB,Pan-UKB::continuous|3063|both_sexes||irnt,Forced expiratory volume in 1-second (FEV1),continuous|3063|both_sexes||irnt,GRCh37,fev1,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_3b5ef0a073ff5fa0,Spirometry measures airflow limitation central to COPD but is not the disease endpoint.,Retained only for prespecified sensitivity analysis.,"Pulmonary Disease, Chronic Obstructive",Phase I,,True,['European'],[],['European'],4,4,0,1,0,1,False,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",20,20,3,17,Closely related phenotype,pulmonary,True,REVIEW,,
pt_df9c333a7bf10365,SERPINA1-D029424,SERPINA1,B,D029424,"Pulmonary Disease, Chronic Obstructive",SENSITIVITY,Closely related phenotype,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),continuous|3062|both_sexes||irnt,GRCh37,fvc,"AFR,CSA,EUR,MID","AFR,CSA,MID",map_16d098169734a13c,Spirometry measures airflow limitation central to COPD but is not the disease endpoint.,Retained only for prespecified sensitivity analysis.,"Pulmonary Disease, Chronic Obstructive",Phase I,,True,['European'],[],['European'],4,4,0,1,0,1,False,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",20,20,3,17,Closely related phenotype,pulmonary,True,REVIEW,,
pt_3f92c0e27782183a,SLC10A2-D006937,SLC10A2,B,D006937,Hypercholesterolemia,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,biomarkers|30640|both_sexes||irnt,GRCh37,apolipoprotein_b,"CSA,EUR",CSA,map_505723e622d14ef9,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Hypercholesterolemia,Phase II,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hypercholesterolemia,Hypercholesterolemia,14,14,3,11,Direct quantitative readout,lipids,True,REVIEW,,
pt_76a9bc58612fa3f2,SLC10A2-D006937,SLC10A2,B,D006937,Hypercholesterolemia,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,biomarkers|30690|both_sexes||irnt,GRCh37,total_cholesterol,"CSA,EUR",CSA,map_53025b2483451588,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Hypercholesterolemia,Phase II,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hypercholesterolemia,Hypercholesterolemia,14,14,3,11,Direct quantitative readout,lipids,True,REVIEW,,
pt_aaaff1c227865c79,SLC10A2-D006937,SLC10A2,B,D006937,Hypercholesterolemia,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,"CSA,EUR",CSA,map_50cd2496568d9c63,Circulating lipid measure directly represents the indication construct.,Locked as the single primary representation of this indication.,Hypercholesterolemia,Phase II,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hypercholesterolemia,Hypercholesterolemia,14,14,3,11,Direct quantitative readout,lipids,True,REVIEW,,
pt_8e0f86b76811d42b,SLC10A2-D006949,SLC10A2,B,D006949,Hyperlipidemias,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30640|both_sexes||irnt,Apolipoprotein B,biomarkers|30640|both_sexes||irnt,GRCh37,apolipoprotein_b,"CSA,EUR",CSA,map_431e4b5a762bae69,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Hyperlipidemias,Phase II,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hyperlipidemias,Hyperlipidemias,22,22,4,18,Direct quantitative readout,lipids,True,REVIEW,,
pt_155e8ed15201b5f8,SLC10A2-D006949,SLC10A2,B,D006949,Hyperlipidemias,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30690|both_sexes||irnt,Cholesterol,biomarkers|30690|both_sexes||irnt,GRCh37,total_cholesterol,"CSA,EUR",CSA,map_c7d4a03a9508b750,Circulating lipid measure directly represents the indication construct.,Retained only for prespecified sensitivity analysis.,Hyperlipidemias,Phase II,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hyperlipidemias,Hyperlipidemias,22,22,4,18,Direct quantitative readout,lipids,True,REVIEW,,
pt_f556deff3a022733,SLC10A2-D006949,SLC10A2,B,D006949,Hyperlipidemias,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::biomarkers|30780|both_sexes||irnt,LDL direct,biomarkers|30780|both_sexes||irnt,GRCh37,ldl_cholesterol,"CSA,EUR",CSA,map_8442195d65e17d61,Circulating lipid measure directly represents the indication construct.,Locked as the single primary representation of this indication.,Hyperlipidemias,Phase II,,True,['European'],[],['European'],1,1,0,1,0,1,False,Hyperlipidemias,Hyperlipidemias,22,22,4,18,Direct quantitative readout,lipids,True,REVIEW,,
pt_b467d06215cd5a90,SLC12A2-D006973,SLC12A2,B,D006973,Hypertension,SENSITIVITY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|4079|both_sexes||irnt,"Diastolic blood pressure, automated reading",continuous|4079|both_sexes||irnt,GRCh37,diastolic_blood_pressure,"CSA,EUR",CSA,map_a10198eb08d8bca6,Blood pressure is the defining quantitative phenotype.,Retained only for prespecified sensitivity analysis.,Hypertension,Phase II,,True,"['African' 'European' 'Hispanic/Latin American' 'Native American'
 'Other Asian']",['European' 'NR'],"['African' 'European' 'Hispanic/Latin American' 'NR' 'Native American'
 'Other Asian']",3,3,3,5,1,5,True,Hypertension,Hypertension,19,19,8,11,Direct quantitative readout,blood_pressure,True,REVIEW,,
pt_2fc485520e5e6319,SLC12A2-D006973,SLC12A2,B,D006973,Hypertension,PRIMARY,Direct quantitative readout,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",continuous|4080|both_sexes||irnt,GRCh37,systolic_blood_pressure,"CSA,EAS,EUR","CSA,EAS",map_51438025f9ca1f25,Blood pressure is the defining quantitative phenotype.,Locked as the single primary representation of this indication.,Hypertension,Phase II,,True,"['African' 'European' 'Hispanic/Latin American' 'Native American'
 'Other Asian']",['European' 'NR'],"['African' 'European' 'Hispanic/Latin American' 'NR' 'Native American'
 'Other Asian']",3,3,3,5,1,5,True,Hypertension,Hypertension,19,19,8,11,Direct quantitative readout,blood_pressure,True,REVIEW,,
