comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible,approval_pool,approval_group,portability_deming_slope,portability_fiqt_slope,portability_naive_slope,portability_deming_ci_lower,portability_fiqt_ci_lower,portability_naive_ci_lower,portability_deming_ci_upper,portability_fiqt_ci_upper,portability_naive_ci_upper,portability_n_variants,portability_sign_concordance,portability_pearson_r,portability_lead_sign_concordant,portability_median_abs_eur_z,portability_deming_near_boundary,portability_primary_r2_threshold,coloc_comparison_prior_stability,coloc_primary_category,coloc_primary_pp_h3,coloc_primary_pp_h4,coloc_primary_conditional_h4,coloc_minimum_pp_h3,coloc_maximum_pp_h3,coloc_minimum_pp_h4,coloc_maximum_pp_h4,portability_final_available,coloc_powered_final_available,both_final_mechanisms_available,mechanistic_availability
cmp_e1a94c377813c6b6,gt_935c33c43285e1f1,ACE,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,1588,1588,1588.0,0,1588,0,1588,1588,1467,388,388,388,271,360,228,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_e1a94c377813c6b6.parquet,intermediate/15b4/comparisons/cmp_e1a94c377813c6b6.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_9abb59e1c1e89c9f,gt_778e5c879251c610,ADRA1A,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,4095,4095,4095.0,0,4095,0,4095,4095,3848,2203,2203,2203,1588,2037,1414,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_9abb59e1c1e89c9f.parquet,intermediate/15b4/comparisons/cmp_9abb59e1c1e89c9f.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_075b376d729cbbdc,gt_778e5c879251c610,ADRA1A,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,4095,4095,4095.0,0,4095,0,4095,4095,3848,1641,1641,1641,1241,1509,1098,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_075b376d729cbbdc.parquet,intermediate/15b4/comparisons/cmp_075b376d729cbbdc.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_c83e9c2788ccbbba,gt_80dcf53b73f82abf,ADRA2B,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,1162,1162,1162.0,0,1162,0,1162,1162,1098,464,464,464,216,401,192,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_c83e9c2788ccbbba.parquet,intermediate/15b4/comparisons/cmp_c83e9c2788ccbbba.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_ea007349ac369a60,gt_80dcf53b73f82abf,ADRA2B,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,1162,1162,1162.0,0,1162,0,1162,1162,1098,278,278,278,185,255,164,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_ea007349ac369a60.parquet,intermediate/15b4/comparisons/cmp_ea007349ac369a60.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_9ebe2620a7a5ddcd,gt_34ebd8dbd9566ac9,ADRA2C,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2560,2560,2560.0,0,2560,0,2560,2560,2450,1634,1634,1634,887,1338,835,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_9ebe2620a7a5ddcd.parquet,intermediate/15b4/comparisons/cmp_9ebe2620a7a5ddcd.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_b505091a89419c69,gt_34ebd8dbd9566ac9,ADRA2C,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,2560,2560,2560.0,0,2560,0,2560,2560,2450,1003,1003,1003,803,964,755,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_b505091a89419c69.parquet,intermediate/15b4/comparisons/cmp_b505091a89419c69.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_09103f39122355d4,gt_bc3d66c41e611627,ADRB1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,1975,1975,1975.0,0,1975,0,1975,1975,1845,1050,1050,1050,564,899,494,,42,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_09103f39122355d4.parquet,intermediate/15b4/comparisons/cmp_09103f39122355d4.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,1.292381397235915,1.2595542860021098,1.2547840410025985,0.5931315474855123,0.5931315483119906,0.5931315483119906,1.7722772151766908,1.772277227722772,1.772277227722772,3.0,1.0,0.7788579587405454,True,6.855546687948923,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_85dc45cb0e4ef696,gt_bc3d66c41e611627,ADRB1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,1975,1975,1975.0,0,1975,0,1975,1975,1845,694,694,694,503,599,441,,39,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_85dc45cb0e4ef696.parquet,intermediate/15b4/comparisons/cmp_85dc45cb0e4ef696.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,1.8977900658592142,1.584572581831153,1.5799037511450669,1.2454648525938432,1.2454648526077094,1.24546485260771,2.412828240042604,2.4128282393456737,2.4128282393456737,3.0,1.0,0.44197734897933644,True,6.855546687948923,False,0.1,,,,,,,,,,True,False,False,PORTABILITY_ONLY
cmp_25209c8791e72f54,gt_dd51df2eca6324d1,ADRB2,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,1759,1759,1759.0,0,1759,0,1759,1759,1654,1225,1225,1225,629,1066,571,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_25209c8791e72f54.parquet,intermediate/15b4/comparisons/cmp_25209c8791e72f54.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_56f6aed3310d1b39,gt_dd51df2eca6324d1,ADRB2,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,1759,1759,1759.0,0,1759,0,1759,1759,1654,876,876,876,571,807,518,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_56f6aed3310d1b39.parquet,intermediate/15b4/comparisons/cmp_56f6aed3310d1b39.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_a71751d3a9a8568a,gt_61f02eac2207e85d,AGT,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2630,2630,2630.0,0,2630,0,2630,2630,2460,1481,1481,1481,938,1319,849,,87,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a71751d3a9a8568a.parquet,intermediate/15b4/comparisons/cmp_a71751d3a9a8568a.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_7e1bb91784daf874,gt_61f02eac2207e85d,AGT,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,2630,2630,2630.0,0,2630,0,2630,2630,2460,1012,1012,1012,846,985,760,,87,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_7e1bb91784daf874.parquet,intermediate/15b4/comparisons/cmp_7e1bb91784daf874.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_a73ebd971255b53d,gt_7713a7fc071de19e,CACNA1C,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,8452,8452,8452.0,0,8452,0,8452,8452,7940,4804,4804,4802,2778,4237,2510,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_a73ebd971255b53d.parquet,intermediate/15b4/comparisons/cmp_a73ebd971255b53d.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_0b8353e0ef24feca,gt_7713a7fc071de19e,CACNA1C,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,8452,8452,8452.0,0,8452,0,8452,8452,7940,3090,3090,3089,2096,2891,1872,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_0b8353e0ef24feca.parquet,intermediate/15b4/comparisons/cmp_0b8353e0ef24feca.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_be14aa1d87690f1d,gt_13201a039725c0a0,CHRNB4,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,3888,3888,3888.0,0,3888,0,3888,3888,3607,1980,1980,1979,1049,1740,937,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_be14aa1d87690f1d.parquet,intermediate/15b4/comparisons/cmp_be14aa1d87690f1d.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_b8b0225d1c9890a2,gt_13201a039725c0a0,CHRNB4,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,3888,3888,3888.0,0,3888,0,3888,3888,3607,1421,1421,1420,968,1357,863,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_b8b0225d1c9890a2.parquet,intermediate/15b4/comparisons/cmp_b8b0225d1c9890a2.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_454a04f6c939f398,gt_3c1943ce7336242c,CYP11B1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2880,2880,2880.0,0,2880,0,2880,2880,2688,1579,1579,1577,1032,1411,923,,98,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_454a04f6c939f398.parquet,intermediate/15b4/comparisons/cmp_454a04f6c939f398.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_d0eae1c3d6328e31,gt_3c1943ce7336242c,CYP11B1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,2880,2880,2880.0,0,2880,0,2880,2880,2688,1159,1159,1158,820,1082,733,,98,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d0eae1c3d6328e31.parquet,intermediate/15b4/comparisons/cmp_d0eae1c3d6328e31.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_5d17c0529b2b7df9,gt_3530535fddf90eba,CYP11B2,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2772,2772,2772.0,0,2772,0,2772,2772,2579,1529,1529,1528,986,1383,874,,100,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5d17c0529b2b7df9.parquet,intermediate/15b4/comparisons/cmp_5d17c0529b2b7df9.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_29b2c4ab14aed1a5,gt_3530535fddf90eba,CYP11B2,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,2772,2772,2772.0,0,2772,0,2772,2772,2579,1133,1133,1133,768,1075,678,,100,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_29b2c4ab14aed1a5.parquet,intermediate/15b4/comparisons/cmp_29b2c4ab14aed1a5.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_c3d72cc117775048,gt_6afbe24c58790493,EDNRA,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2579,2579,2579.0,0,2579,0,2579,2579,2405,1517,1517,1517,784,1273,695,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_c3d72cc117775048.parquet,intermediate/15b4/comparisons/cmp_c3d72cc117775048.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_8287430549ba3f6f,gt_6afbe24c58790493,EDNRA,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,2579,2579,2579.0,0,2579,0,2579,2579,2405,883,883,883,747,840,659,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_8287430549ba3f6f.parquet,intermediate/15b4/comparisons/cmp_8287430549ba3f6f.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_78733159446ee1c5,gt_43ad728cfa624725,MME,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2696,2696,2696.0,0,2696,0,2696,2696,2503,1738,1738,1738,940,1547,828,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_78733159446ee1c5.parquet,intermediate/15b4/comparisons/cmp_78733159446ee1c5.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_aeab0c904bc9969c,gt_43ad728cfa624725,MME,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,2696,2696,2696.0,0,2696,0,2696,2696,2503,1199,1199,1199,725,1070,631,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_aeab0c904bc9969c.parquet,intermediate/15b4/comparisons/cmp_aeab0c904bc9969c.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_8b7c116033df75f8,gt_22ad0384b0265c27,NPR1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,1741,1741,1741.0,0,1741,0,1741,1741,1583,884,884,884,454,731,351,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_8b7c116033df75f8.parquet,intermediate/15b4/comparisons/cmp_8b7c116033df75f8.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_808eea98958b88ae,gt_22ad0384b0265c27,NPR1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,1741,1741,1741.0,0,1741,0,1741,1741,1583,510,510,510,318,478,235,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_808eea98958b88ae.parquet,intermediate/15b4/comparisons/cmp_808eea98958b88ae.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_d78e3ded7cd1e1cc,gt_76b6b2db2844ebcd,OPRL1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2030,2030,2030.0,0,2030,0,2030,2030,1886,1103,1103,1103,555,978,481,,24,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d78e3ded7cd1e1cc.parquet,intermediate/15b4/comparisons/cmp_d78e3ded7cd1e1cc.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_a4a6c8c04a2615d6,gt_76b6b2db2844ebcd,OPRL1,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,2030,2030,2030.0,0,2030,0,2030,2030,1886,643,643,643,412,591,353,,24,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a4a6c8c04a2615d6.parquet,intermediate/15b4/comparisons/cmp_a4a6c8c04a2615d6.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,True,True,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_c49e59890b6661ec,gt_314ec6244a757331,PDE5A,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,4132,4132,4132.0,0,4132,0,4132,4132,3784,1954,1954,1954,1334,1777,1163,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_c49e59890b6661ec.parquet,intermediate/15b4/comparisons/cmp_c49e59890b6661ec.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_8ee817355bbb2bbf,gt_314ec6244a757331,PDE5A,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",EAS,PRIMARY,False,True,0.01,5e-08,3,50,4132,4132,4132.0,0,4132,0,4132,4132,3784,1499,1499,1499,1210,1431,1050,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_8ee817355bbb2bbf.parquet,intermediate/15b4/comparisons/cmp_8ee817355bbb2bbf.json,PROCESSED_NOW,396663.0,,396663.0,,2600.0,,2600.0,,True,True,True,False,False,True,False,True,False,True,B,Phase I-III/not launched,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
cmp_ab04299a68fabf68,gt_b47ca6ecb9b21bb9,REN,Pan-UKB,Pan-UKB::continuous|4080|both_sexes||irnt,"Systolic blood pressure, automated reading",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2004,2004,2004.0,0,2004,0,2004,2004,1878,1120,1120,1120,628,964,559,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ab04299a68fabf68.parquet,intermediate/15b4/comparisons/cmp_ab04299a68fabf68.json,PROCESSED_NOW,396663.0,,396663.0,,8641.0,,8641.0,,True,True,True,True,True,True,False,True,False,True,A,Launched/approved,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,NEITHER
