indication_mesh_id,indication_mesh_term,n_pairs,n_genes,n_A,n_B,candidate_rank,candidate_rank_score,lexical_score,exact_normalized_match,token_containment,token_jaccard,sequence_similarity,panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,category,is_binary,is_quantitative,pops_pass_qc,num_pops_pass_qc,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,phenotype_qc_AFR,phenotype_qc_AMR,phenotype_qc_CSA,phenotype_qc_EAS,phenotype_qc_EUR,phenotype_qc_MID
D018307,"Neoplasms, Squamous Cell",1,1,0,1,3,25.103896103896105,25.103896103896105,False,0.3333333333333333,0.14285714285714285,0.2909090909090909,continuous|30000|both_sexes||irnt,continuous,30000,both_sexes,,irnt,White blood cell (leukocyte) count,"Result of ""White Blood Cell Count"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. White blood count is the number of leukocytes.   Analyser operating range was 0 to 9x10^11 cells/Litre.   Typical reference range is 3.5x10^9 to 9.6x10^9 cells/Litre.",Biological samples > Assay results > Blood assays > Blood count,False,True,"CSA,EUR",2,continuous-30000-both_sexes-irnt.tsv.bgz,continuous-30000-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30000-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30000-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407990.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
D018307,"Neoplasms, Squamous Cell",1,1,0,1,4,25.103896103896105,25.103896103896105,False,0.3333333333333333,0.14285714285714285,0.2909090909090909,continuous|30010|both_sexes||irnt,continuous,30010,both_sexes,,irnt,Red blood cell (erythrocyte) count,"Result of ""Red Blood Cell Count"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Red blood cells is the number of erythrocytes.   Analyser operating range was 0 to 2x10^13 cells/Litre.   Typical reference range is 3.9x10^12 to 5.5x10^12 cells/Litre.",Biological samples > Assay results > Blood assays > Blood count,False,True,"CSA,EUR,MID",3,continuous-30010-both_sexes-irnt.tsv.bgz,continuous-30010-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30010-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30010-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407995.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
D018307,"Neoplasms, Squamous Cell",1,1,0,1,5,24.011894995898277,24.011894995898277,False,0.3333333333333333,0.043478260869565216,0.35,continuous|30150|both_sexes||irnt,continuous,30150,both_sexes,,irnt,Eosinophill count,"Result of ""Eosinophils Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Eosinophils count is the proportion of ( eosinophils / 100 ) x white blood cell count.",Biological samples > Assay results > Blood assays > Blood count,False,True,"CSA,EUR",2,continuous-30150-both_sexes-irnt.tsv.bgz,continuous-30150-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30150-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30150-both_sexes-irnt.tsv.bgz.tbi,6262.0,949.0,8502.0,2630.0,407265.0,1546.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
D018307,"Neoplasms, Squamous Cell",1,1,0,1,6,23.455882352941178,23.455882352941178,False,0.3333333333333333,0.125,0.23529411764705882,continuous|30070|both_sexes||irnt,continuous,30070,both_sexes,,irnt,Red blood cell (erythrocyte) distribution width,"Result of ""Red Distribution Width"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Red blood cell Distribution Width is the size distribution spread of the erythrocyte population derived from the red blood cell histogram. It is the coefficient of variation (CV) expressed in % of the red blood cell size distribution.",Biological samples > Assay results > Blood assays > Blood count,False,True,"CSA,EUR",2,continuous-30070-both_sexes-irnt.tsv.bgz,continuous-30070-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30070-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30070-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407993.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
D018307,"Neoplasms, Squamous Cell",1,1,0,1,7,22.521105794790003,22.521105794790003,False,0.3333333333333333,0.04,0.2777777777777778,continuous|30090|both_sexes||irnt,continuous,30090,both_sexes,,irnt,Platelet crit,"Result of ""Platelet Crit"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Platelet Crit is a computed value that represents the platelet packed cell volume.",Biological samples > Assay results > Blood assays > Blood count,False,True,"CSA,EUR",2,continuous-30090-both_sexes-irnt.tsv.bgz,continuous-30090-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30090-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30090-both_sexes-irnt.tsv.bgz.tbi,6281.0,950.0,8532.0,2632.0,407988.0,1548.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
D018307,"Neoplasms, Squamous Cell",1,1,0,1,8,21.15847066578774,21.15847066578774,False,0.3333333333333333,0.04,0.21621621621621623,continuous|30130|both_sexes||irnt,continuous,30130,both_sexes,,irnt,Monocyte count,"Result of ""Monocytes Number"" assay, performed on blood sample, obtained from UK Biobank assessment centre visit. Monocyte count is the proportion of ( monoctyes / 100 ) x white blood cell count.",Biological samples > Assay results > Blood assays > Blood count,False,True,"CSA,EUR",2,continuous-30130-both_sexes-irnt.tsv.bgz,continuous-30130-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-30130-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-30130-both_sexes-irnt.tsv.bgz.tbi,6262.0,949.0,8502.0,2630.0,407265.0,1546.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
D018805,Sepsis,3,3,0,3,1,13.0,10.0,False,0.0,0.0,0.5,phecode|740|both_sexes||,phecode,740,both_sexes,,,Osteoarthrosis,,musculoskeletal,True,False,"EUR,MID",2,phecode-740-both_sexes.tsv.bgz,phecode-740-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-740-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-740-both_sexes.tsv.bgz.tbi,423.0,53.0,547.0,74.0,36073.0,86.0,6213.0,927.0,8329.0,2635.0,384458.0,1513.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
D018805,Sepsis,3,3,0,3,2,12.523809523809524,9.523809523809524,False,0.0,0.0,0.47619047619047616,phecode|327|both_sexes||,phecode,327,both_sexes,,,Sleep disorders,,neurological,True,False,"CSA,EUR",2,phecode-327-both_sexes.tsv.bgz,phecode-327-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327-both_sexes.tsv.bgz.tbi,141.0,,174.0,,6623.0,52.0,6495.0,,8702.0,,413908.0,1547.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
D018805,Sepsis,3,3,0,3,3,11.5,8.5,False,0.0,0.0,0.4,icd10|G47|both_sexes||,icd10,G47,both_sexes,,,G47 Sleep disorders,truncated: true,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G47 Sleep disorders,True,False,"CSA,EUR",2,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,140.0,,173.0,,6557.0,52.0,6496.0,,8703.0,,413974.0,1547.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
D018805,Sepsis,3,3,0,3,4,11.0,8.0,False,0.0,0.0,0.4,phecode|574.1|both_sexes||,phecode,574.1,both_sexes,,,Cholelithiasis,,digestive,True,False,"EAS,EUR",2,phecode-574.1-both_sexes.tsv.bgz,phecode-574.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-574.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-574.1-both_sexes.tsv.bgz.tbi,120.0,,255.0,68.0,17278.0,,6470.0,,8541.0,2623.0,399542.0,,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,
D018805,Sepsis,3,3,0,3,5,10.642857142857142,7.642857142857143,False,0.0,0.0,0.35714285714285715,icd10|F32|both_sexes||,icd10,F32,both_sexes,,,F32 Depressive episode,truncated: true,Chapter V Mental and behavioural disorders | F30-F39 Mood [affective] disorders | F32 Depressive episode,True,False,"CSA,EUR",2,icd10-F32-both_sexes.tsv.bgz,icd10-F32-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F32-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F32-both_sexes.tsv.bgz.tbi,187.0,,277.0,,15674.0,76.0,6449.0,,8599.0,,404857.0,1523.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
D018805,Sepsis,3,3,0,3,6,10.558823529411764,7.558823529411765,False,0.0,0.0,0.35294117647058826,icd10|E66|both_sexes||,icd10,E66,both_sexes,,,E66 Obesity,truncated: true,"Chapter IV Endocrine, nutritional and metabolic diseases | E65-E68 Obesity and other hyperalimentation | E66 Obesity",True,False,"EUR,MID",2,icd10-E66-both_sexes.tsv.bgz,icd10-E66-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E66-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E66-both_sexes.tsv.bgz.tbi,421.0,,362.0,,15917.0,79.0,6215.0,,8514.0,,404614.0,1520.0,h2_z_insignificant,,h2_z_insignificant,,PASS,PASS
D018805,Sepsis,3,3,0,3,7,10.407407407407407,7.4074074074074066,False,0.0,0.0,0.37037037037037035,categorical|20111|both_sexes|1|,categorical,20111,both_sexes,1,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",UK Biobank Assessment Centre > Touchscreen > Family history,True,False,"AFR,EUR",2,categorical-20111-both_sexes-1.tsv.bgz,categorical-20111-both_sexes-1.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20111-both_sexes-1.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20111-both_sexes-1.tsv.bgz.tbi,233.0,57.0,1178.0,191.0,34434.0,132.0,4754.0,690.0,6124.0,1968.0,295907.0,1130.0,PASS,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,h2_z_insignificant
D018805,Sepsis,3,3,0,3,8,10.407407407407407,7.4074074074074066,False,0.0,0.0,0.37037037037037035,categorical|20111|both_sexes|100|,categorical,20111,both_sexes,100,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",UK Biobank Assessment Centre > Touchscreen > Family history,True,False,"CSA,EUR",2,categorical-20111-both_sexes-100.tsv.bgz,categorical-20111-both_sexes-100.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-20111-both_sexes-100.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-20111-both_sexes-100.tsv.bgz.tbi,2911.0,514.0,3631.0,1325.0,223101.0,767.0,2136.0,235.0,3658.0,844.0,108548.0,499.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
D019337,Hematologic Neoplasms,1,1,0,1,1,12.142857142857142,9.142857142857142,False,0.0,0.0,0.4,icd10|K44|both_sexes||,icd10,K44,both_sexes,,,K44 Diaphragmatic hernia,truncated: true,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K44 Diaphragmatic hernia,True,False,"EUR,MID",2,icd10-K44-both_sexes.tsv.bgz,icd10-K44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K44-both_sexes.tsv.bgz.tbi,326.0,70.0,660.0,88.0,33359.0,139.0,6310.0,910.0,8216.0,2621.0,387172.0,1460.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
D019337,Hematologic Neoplasms,1,1,0,1,2,11.78048780487805,8.78048780487805,False,0.0,0.0,0.43902439024390244,phecode|550.2|both_sexes||,phecode,550.2,both_sexes,,,Diaphragmatic hernia,,digestive,True,False,"CSA,EUR,MID",3,phecode-550.2-both_sexes.tsv.bgz,phecode-550.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-550.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-550.2-both_sexes.tsv.bgz.tbi,326.0,70.0,660.0,88.0,33482.0,139.0,6019.0,868.0,7837.0,2581.0,363863.0,1375.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
D019337,Hematologic Neoplasms,1,1,0,1,3,11.571428571428571,8.571428571428571,False,0.0,0.0,0.42857142857142855,phecode|530|both_sexes||,phecode,530,both_sexes,,,Diseases of esophagus,,digestive,True,False,"EUR,MID",2,phecode-530-both_sexes.tsv.bgz,phecode-530-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-530-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-530-both_sexes.tsv.bgz.tbi,519.0,95.0,964.0,151.0,42944.0,172.0,6018.0,870.0,7743.0,2516.0,371349.0,1400.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
D019337,Hematologic Neoplasms,1,1,0,1,4,11.372093023255815,8.372093023255815,False,0.0,0.0,0.4186046511627907,phecode|411|both_sexes||,phecode,411,both_sexes,,,Ischemic Heart Disease,,circulatory system,True,False,"CSA,EUR",2,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,400.0,69.0,1374.0,103.0,37672.0,163.0,6224.0,910.0,7496.0,2605.0,382052.0,1430.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
D019337,Hematologic Neoplasms,1,1,0,1,5,11.322344322344323,8.322344322344323,False,0.0,0.0,0.358974358974359,icd10|K80|both_sexes||,icd10,K80,both_sexes,,,K80 Cholelithiasis,truncated: true,"Chapter XI Diseases of the digestive system | K80-K87 Disorders of gallbladder, biliary tract and pancreas | K80 Cholelithiasis",True,False,"EAS,EUR",2,icd10-K80-both_sexes.tsv.bgz,icd10-K80-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K80-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K80-both_sexes.tsv.bgz.tbi,120.0,,253.0,67.0,16983.0,,6516.0,,8623.0,2642.0,403548.0,,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,
D019337,Hematologic Neoplasms,1,1,0,1,6,11.0,8.0,False,0.0,0.0,0.4,phecode|574.1|both_sexes||,phecode,574.1,both_sexes,,,Cholelithiasis,,digestive,True,False,"EAS,EUR",2,phecode-574.1-both_sexes.tsv.bgz,phecode-574.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-574.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-574.1-both_sexes.tsv.bgz.tbi,120.0,,255.0,68.0,17278.0,,6470.0,,8541.0,2623.0,399542.0,,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,
D019337,Hematologic Neoplasms,1,1,0,1,7,10.892196299275945,7.892196299275946,False,0.0,0.0,0.36363636363636365,categorical|2316|both_sexes|2316|,categorical,2316,both_sexes,2316,,Wheeze or whistling in the chest in last year,"ACE touchscreen question ""In the last year have you ever had wheeze or whistling in the chest?""",UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing,True,False,"EUR,MID",2,categorical-2316-both_sexes-2316.tsv.bgz,categorical-2316-both_sexes-2316.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/categorical-2316-both_sexes-2316.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/categorical-2316-both_sexes-2316.tsv.bgz.tbi,1359.0,208.0,1780.0,365.0,86595.0,353.0,4842.0,701.0,6276.0,2056.0,326158.0,1103.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
D019337,Hematologic Neoplasms,1,1,0,1,8,10.809523809523808,7.809523809523808,False,0.0,0.0,0.3333333333333333,icd10|Z72|both_sexes||,icd10,Z72,both_sexes,,,Z72 Problems related to lifestyle,truncated: true,Chapter XXI Factors influencing health status and contact with health services | Z70-Z76 Persons encountering health services in other circumstances | Z72 Problems related to lifestyle,True,False,"AFR,EUR",2,icd10-Z72-both_sexes.tsv.bgz,icd10-Z72-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z72-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z72-both_sexes.tsv.bgz.tbi,230.0,,294.0,,21081.0,70.0,6406.0,,8582.0,,399450.0,1529.0,PASS,,h2_z_insignificant,,PASS,h2_z_insignificant
D019578,Multiple System Atrophy,2,2,0,2,1,30.666666666666664,27.666666666666664,False,0.3333333333333333,0.2,0.3333333333333333,phecode|459|both_sexes||,phecode,459,both_sexes,,,Other disorders of circulatory system,,circulatory system,True,False,"CSA,EUR",2,phecode-459-both_sexes.tsv.bgz,phecode-459-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-459-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-459-both_sexes.tsv.bgz.tbi,354.0,,384.0,54.0,21420.0,54.0,6219.0,,8342.0,2626.0,392807.0,1524.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,h2_z_insignificant
